Release,Filename,size,LOC_added,MAX_LOC_added,AVG_LOC_Added,CHURN,MAX_Churn,AVG_Churn,NR,NAUTH,CHGSETSIZE,MAX_ChgSet,AVG_ChgSet,BUGGYNESS
1.0.0,storm-core/src/jvm/backtype/storm/metric/api/rpc/CombinedShellMetric.java,11,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/metric/api/rpc/CountShellMetric.java,13,0,0,0,0,0,0,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/metric/api/rpc/IShellMetric.java,5,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/metric/api/rpc/ReducedShellMetric.java,11,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/metric/internal/CountStatAndMetric.java,134,536,134,134,536,134,134,4,4,2032,830,508,No
1.0.0,storm-core/src/jvm/backtype/storm/metric/internal/LatencyStatAndMetric.java,175,750,178,75,718,178,71,10,7,2424,830,242,No
1.0.0,storm-core/src/jvm/backtype/storm/metric/internal/MetricStatTimer.java,5,20,5,5,20,5,5,4,4,2032,830,508,No
1.0.0,storm-core/src/jvm/backtype/storm/metric/internal/MultiCountStatAndMetric.java,70,280,70,70,280,70,70,4,4,2032,830,508,No
1.0.0,storm-core/src/jvm/backtype/storm/metric/internal/MultiLatencyStatAndMetric.java,68,272,68,68,272,68,68,4,4,2032,830,508,No
1.0.0,storm-core/src/jvm/backtype/storm/metric/internal/RateTracker.java,96,290,96,72,287,96,71,4,4,2032,830,508,No
1.0.0,storm-core/src/jvm/backtype/storm/multilang/BoltMsg.java,39,0,0,0,0,0,0,4,4,1183,830,295,No
1.0.0,storm-core/src/jvm/backtype/storm/multilang/ISerializer.java,17,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/multilang/JsonSerializer.java,154,22,10,7,-2,0,0,3,2,3,1,1,No
1.0.0,storm-core/src/jvm/backtype/storm/multilang/NoOutputException.java,15,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/multilang/ShellMsg.java,123,0,0,0,0,0,0,4,4,1183,830,295,No
1.0.0,storm-core/src/jvm/backtype/storm/multilang/SpoutMsg.java,17,0,0,0,0,0,0,4,4,1183,830,295,No
1.0.0,storm-core/src/jvm/backtype/storm/networktopography/AbstractDNSToSwitchMapping.java,37,114,37,12,111,37,12,9,8,2709,830,301,No
1.0.0,storm-core/src/jvm/backtype/storm/networktopography/DNSToSwitchMapping.java,7,21,7,3,21,7,3,6,6,2079,830,346,No
1.0.0,storm-core/src/jvm/backtype/storm/networktopography/DefaultRackDNSToSwitchMapping.java,24,78,24,8,72,24,8,9,9,2498,830,277,No
1.0.0,storm-core/src/jvm/backtype/storm/nimbus/DefaultTopologyValidator.java,12,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/nimbus/ILeaderElector.java,17,28,14,3,16,14,1,9,9,2498,830,277,No
1.0.0,storm-core/src/jvm/backtype/storm/nimbus/ITopologyActionNotifierPlugin.java,4,50,7,6,49,7,6,8,5,1781,830,222,No
1.0.0,storm-core/src/jvm/backtype/storm/nimbus/ITopologyValidator.java,9,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/nimbus/NimbusInfo.java,74,171,80,19,163,80,18,9,9,2498,830,277,No
1.0.0,storm-core/src/jvm/backtype/storm/planner/CompoundSpout.java,4,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/planner/CompoundTask.java,4,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/planner/TaskBundle.java,11,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/Cluster.java,250,1063,200,36,932,187,32,29,12,3075,830,106,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/ExecutorDetails.java,29,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/INimbus.java,11,0,0,0,0,0,0,4,4,1183,830,295,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/IScheduler.java,6,0,0,0,0,0,0,4,4,1183,830,295,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/ISupervisor.java,12,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/SchedulerAssignment.java,11,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/SchedulerAssignmentImpl.java,55,18,3,3,0,0,0,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/SupervisorDetails.java,50,170,46,13,107,33,8,13,9,2508,830,192,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/Topologies.java,32,141,29,8,93,23,5,16,10,2656,830,166,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/TopologyDetails.java,57,1297,309,64,1038,295,51,20,11,2656,830,132,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/WorkerSlot.java,28,54,18,18,54,18,18,3,3,1726,830,575,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/multitenant/DefaultPool.java,179,66,11,11,0,0,0,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/multitenant/FreePool.java,88,18,3,3,0,0,0,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/multitenant/IsolatedPool.java,277,255,54,28,64,19,7,9,8,2430,830,270,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/multitenant/MultitenantScheduler.java,65,18,3,3,0,0,0,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/multitenant/Node.java,261,46,8,5,-18,0,-2,9,8,2430,830,270,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/multitenant/NodePool.java,187,48,8,8,0,0,0,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/resource/Component.java,29,87,29,29,87,29,29,3,3,1726,830,575,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/resource/RAS_Node.java,431,1877,431,144,1128,431,86,13,6,1912,830,147,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/resource/RAS_Nodes.java,107,595,116,66,580,116,64,9,4,1005,830,111,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/resource/ResourceAwareScheduler.java,130,2184,337,80,1474,337,54,27,12,3047,830,112,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/resource/ResourceUtils.java,105,544,149,60,535,149,59,9,6,1864,830,207,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/resource/SchedulingResult.java,71,360,71,51,355,71,50,7,4,978,830,139,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/resource/SchedulingStatus.java,16,80,16,16,80,16,16,5,4,957,830,191,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/resource/User.java,178,1407,267,100,1335,267,95,14,6,1031,830,73,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/resource/strategies/eviction/DefaultEvictionStrategy.java,77,486,92,48,460,92,46,10,4,1010,830,101,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/resource/strategies/eviction/IEvictionStrategy.java,11,55,11,11,55,11,11,5,4,952,830,190,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/resource/strategies/priority/DefaultSchedulingPriorityStrategy.java,65,284,65,35,270,65,33,8,4,997,830,124,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/resource/strategies/priority/ISchedulingPriorityStrategy.java,11,53,11,8,43,11,7,6,4,971,830,161,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/resource/strategies/scheduling/DefaultResourceAwareStrategy.java,368,429,369,61,395,369,56,7,4,986,830,140,No
1.0.0,storm-core/src/jvm/backtype/storm/scheduler/resource/strategies/scheduling/IStrategy.java,16,53,12,6,48,12,6,8,4,997,830,124,No
1.0.0,storm-core/src/jvm/backtype/storm/security/INimbusCredentialPlugin.java,7,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/AuthUtils.java,186,390,62,30,323,55,24,13,8,3092,830,237,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/DefaultHttpCredentialsPlugin.java,50,16,2,2,-2,2,0,8,8,2364,830,295,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/DefaultPrincipalToLocal.java,9,0,0,0,0,0,0,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/IAuthorizer.java,6,0,0,0,0,0,0,9,8,2709,830,301,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/IAutoCredentials.java,9,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/ICredentialsRenewer.java,7,0,0,0,-6,-1,-1,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/IGroupMappingServiceProvider.java,8,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/IHttpCredentialsPlugin.java,9,0,0,0,-6,-1,-1,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/IPrincipalToLocal.java,7,0,0,0,0,0,0,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/ITransportPlugin.java,16,0,0,0,-18,-3,-3,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/KerberosPrincipalToLocal.java,9,0,0,0,0,0,0,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/NimbusPrincipal.java,8,32,8,8,32,8,8,4,4,1241,830,310,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/ReqContext.java,71,31,11,2,11,10,1,11,10,2717,830,247,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/SaslTransportPlugin.java,117,27,16,4,-24,7,-4,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/ShellBasedGroupsMapping.java,49,38,6,5,0,0,0,7,7,2397,830,342,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/SimpleTransportPlugin.java,103,22,5,2,-5,0,0,10,7,2769,830,276,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/SingleUserPrincipal.java,27,6,1,1,-18,-3,-3,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/TBackoffConnect.java,49,0,0,0,-6,-1,-1,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/ThriftClient.java,82,12,2,2,-30,-5,-5,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/ThriftConnectionType.java,47,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/ThriftServer.java,44,6,1,1,-6,-1,-1,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/authorizer/DRPCAuthorizerBase.java,27,7,1,1,0,0,0,7,7,2397,830,342,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/authorizer/DRPCSimpleACLAuthorizer.java,138,57,10,8,-6,0,0,7,7,2468,830,352,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/authorizer/DenyAuthorizer.java,20,0,0,0,-39,-4,-6,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/authorizer/ImpersonationAuthorizer.java,119,57,10,8,6,1,0,7,7,2468,830,352,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/authorizer/NoopAuthorizer.java,20,0,0,0,-39,-4,-6,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/authorizer/SimpleACLAuthorizer.java,99,149,30,18,80,16,10,8,8,2519,830,314,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/authorizer/SimpleWhitelistAuthorizer.java,31,14,2,1,-40,0,-3,11,10,2872,830,261,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/digest/ClientCallbackHandler.java,72,0,0,0,0,0,0,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/digest/DigestSaslTransportPlugin.java,39,0,0,0,-12,-2,-2,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/digest/ServerCallbackHandler.java,89,10,2,1,-2,2,0,8,8,2364,830,295,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/kerberos/AutoTGT.java,219,21,3,3,-28,-4,-4,7,7,2397,830,342,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/kerberos/AutoTGTKrb5LoginModule.java,70,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/kerberos/AutoTGTKrb5LoginModuleTest.java,16,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/kerberos/ClientCallbackHandler.java,66,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/kerberos/KerberosSaslTransportPlugin.java,151,6,3,3,2,1,1,2,2,1349,830,674,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/kerberos/NoOpTTrasport.java,26,52,26,6,52,26,6,8,8,2376,830,297,No
1.0.0,storm-core/src/jvm/backtype/storm/security/auth/kerberos/ServerCallbackHandler.java,56,6,2,2,6,2,2,3,3,1726,830,575,No
1.0.0,storm-core/src/jvm/backtype/storm/security/serialization/BlowfishTupleSerializer.java,54,20,5,2,2,1,0,10,10,2750,830,275,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/DefaultKryoFactory.java,37,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/DefaultSerializationDelegate.java,35,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/GzipBridgeSerializationDelegate.java,31,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/GzipBridgeThriftSerializationDelegate.java,30,30,30,30,30,30,30,1,1,830,830,830,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/GzipSerializationDelegate.java,38,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/GzipThriftSerializationDelegate.java,31,30,30,5,25,30,4,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/IKryoDecorator.java,5,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/IKryoFactory.java,9,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/ITupleDeserializer.java,6,0,0,0,-6,-1,-1,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/ITupleSerializer.java,5,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/KryoTupleDeserializer.java,38,0,0,0,-18,-3,-3,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/KryoTupleSerializer.java,28,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/KryoValuesDeserializer.java,28,6,1,1,-6,-1,-1,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/KryoValuesSerializer.java,31,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/SerializableSerializer.java,39,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/SerializationDelegate.java,7,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/SerializationFactory.java,183,66,11,9,-6,0,0,7,7,2468,830,352,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/ThriftSerializationDelegate.java,29,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/types/ArrayListSerializer.java,12,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/types/HashMapSerializer.java,12,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/types/HashSetSerializer.java,12,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/serialization/types/ListDelegateSerializer.java,12,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/spout/IMultiSchemableSpout.java,5,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/spout/ISchemableSpout.java,5,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/spout/ISpout.java,13,0,0,0,0,0,0,4,4,1183,830,295,No
1.0.0,storm-core/src/jvm/backtype/storm/spout/ISpoutOutputCollector.java,9,6,3,3,2,1,1,2,2,1349,830,674,No
1.0.0,storm-core/src/jvm/backtype/storm/spout/ISpoutWaitStrategy.java,6,0,0,0,0,0,0,4,4,1183,830,295,No
1.0.0,storm-core/src/jvm/backtype/storm/spout/MultiScheme.java,8,8,2,2,4,1,1,4,4,1143,830,285,No
1.0.0,storm-core/src/jvm/backtype/storm/spout/NothingEmptyEmitStrategy.java,11,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/spout/RawMultiScheme.java,15,12,2,2,6,1,1,6,5,1145,830,190,No
1.0.0,storm-core/src/jvm/backtype/storm/spout/RawScheme.java,12,20,5,5,12,3,3,4,4,1143,830,285,No
1.0.0,storm-core/src/jvm/backtype/storm/spout/Scheme.java,8,8,2,2,4,1,1,4,4,1143,830,285,No
1.0.0,storm-core/src/jvm/backtype/storm/spout/SchemeAsMultiScheme.java,18,8,2,2,4,1,1,4,4,1143,830,285,No
1.0.0,storm-core/src/jvm/backtype/storm/spout/ShellSpout.java,213,60,20,5,43,18,3,11,9,2687,830,244,No
1.0.0,storm-core/src/jvm/backtype/storm/spout/SleepSpoutWaitStrategy.java,18,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/spout/SpoutOutputCollector.java,42,8,4,1,8,4,1,5,5,1702,830,340,No
1.0.0,storm-core/src/jvm/backtype/storm/state/IStateSpout.java,10,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/state/IStateSpoutOutputCollector.java,4,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/state/ISubscribedState.java,6,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/state/ISynchronizeOutputCollector.java,5,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/state/StateSpoutOutputCollector.java,7,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/state/SynchronizeOutputCollector.java,8,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/task/GeneralTopologyContext.java,114,48,8,6,6,1,0,7,7,2468,830,352,No
1.0.0,storm-core/src/jvm/backtype/storm/task/IBolt.java,9,1,1,0,0,0,0,4,4,1183,830,295,No
1.0.0,storm-core/src/jvm/backtype/storm/task/IErrorReporter.java,4,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/task/IMetricsContext.java,11,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/task/IOutputCollector.java,10,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/task/OutputCollector.java,62,5,1,0,0,0,0,8,5,1592,830,199,No
1.0.0,storm-core/src/jvm/backtype/storm/task/ShellBolt.java,292,285,46,12,79,20,3,23,14,2900,830,126,No
1.0.0,storm-core/src/jvm/backtype/storm/task/TopologyContext.java,215,123,76,13,74,57,8,9,8,2709,830,301,No
1.0.0,storm-core/src/jvm/backtype/storm/task/WorkerTopologyContext.java,65,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/AckFailDelegate.java,6,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/AckFailMapTracker.java,26,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/AckTracker.java,26,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/AlternateRackDNSToSwitchMapping.java,36,108,36,13,108,36,13,8,8,2376,830,297,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/BatchNumberList.java,44,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/BatchProcessWord.java,17,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/BatchRepeatA.java,25,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/BoltTracker.java,19,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/CompleteTopologyParam.java,39,0,0,0,0,0,0,4,4,1183,830,295,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/CountingBatchBolt.java,31,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/CountingCommitBolt.java,33,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/FeederSpout.java,67,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/FixedTuple.java,20,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/FixedTupleSpout.java,139,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/ForwardingMetricsConsumer.java,57,0,0,0,0,0,0,4,4,1183,830,295,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/IdentityBolt.java,20,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/IntegrationTest.java,3,9,3,3,9,3,3,3,3,836,830,278,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/KeyedCountingBatchBolt.java,37,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/KeyedCountingCommitterBolt.java,4,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/KeyedSummingBatchBolt.java,38,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/MemoryTransactionalSpout.java,136,28,4,4,-7,-1,-1,7,7,2397,830,342,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/MemoryTransactionalSpoutMeta.java,15,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/MkClusterParam.java,25,0,0,0,0,0,0,4,4,1183,830,295,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/MkTupleParam.java,29,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/MockedSources.java,26,0,0,0,0,0,0,4,4,1183,830,295,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/NGrouping.java,27,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/NonRichBoltTracker.java,27,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/OpaqueMemoryTransactionalSpout.java,136,31,5,4,0,0,0,7,7,2397,830,342,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/PrepareBatchBolt.java,27,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/PythonShellMetricsBolt.java,24,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/PythonShellMetricsSpout.java,27,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/SingleUserSimpleTransport.java,16,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/SpoutTracker.java,72,8,4,4,8,4,4,2,2,1349,830,674,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/TestAggregatesCounter.java,37,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/TestConfBolt.java,36,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/TestEventLogSpout.java,97,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/TestEventOrderCheckBolt.java,44,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/TestGlobalCount.java,33,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/TestJob.java,5,0,0,0,0,0,0,4,4,1183,830,295,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/TestKryoDecorator.java,11,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/TestPlannerBolt.java,20,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/TestPlannerSpout.java,49,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/TestSerObject.java,15,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/TestWordBytesCounter.java,8,16,8,8,16,8,8,2,2,1349,830,674,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/TestWordCounter.java,37,8,4,4,6,3,3,2,2,1349,830,674,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/TestWordSpout.java,54,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/TrackedTopology.java,13,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/testing/TupleCaptureBolt.java,52,14,2,2,0,0,0,7,7,2397,830,342,No
1.0.0,storm-core/src/jvm/backtype/storm/topology/BaseConfigurationDeclarer.java,31,84,28,28,78,26,26,3,3,1726,830,575,No
1.0.0,storm-core/src/jvm/backtype/storm/topology/BasicBoltExecutor.java,40,6,1,1,0,0,0,6,6,2356,830,392,No
1.0.0,storm-core/src/jvm/backtype/storm/topology/BasicOutputCollector.java,34,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/topology/BoltDeclarer.java,3,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/topology/ComponentConfigurationDeclarer.java,10,12,4,4,9,3,3,3,3,1726,830,575,No
1.0.0,storm-core/src/jvm/backtype/storm/topology/FailedException.java,15,0,0,0,0,0,0,0,0,0,0,0,No
1.0.0,storm-core/src/jvm/backtype/storm/topology/IBasicBolt.java,9,0,0,0,0,0,0,0,0,0,0,0,No
